,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,message
1366,743693,386,Ozone (O3),Mean,ppb,UHF42,406.0,Fresh Meadows,Summer 2021,2021-06-01T00:00:00.000,30.5,
1367,743669,386,Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2021,2021-06-01T00:00:00.000,27.9,
1368,742334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2021,2021-06-01T00:00:00.000,8.8,
1369,742310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Summer 2021,2021-06-01T00:00:00.000,8.3,
1370,742481,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2021,2021-06-01T00:00:00.000,9.1,
1371,743677,386,Ozone (O3),Mean,ppb,UHF34,204.0,East New York,Summer 2021,2021-06-01T00:00:00.000,31.1,
1372,740969,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2021,2021-06-01T00:00:00.000,17.9,
1373,741254,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2021,2021-06-01T00:00:00.000,17.0,
1374,743731,386,Ozone (O3),Mean,ppb,Borough,1.0,Bronx,Summer 2021,2021-06-01T00:00:00.000,29.8,
1375,743720,386,Ozone (O3),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2021,2021-06-01T00:00:00.000,29.5,
1376,742151,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Summer 2021,2021-06-01T00:00:00.000,8.5,
1377,743712,386,Ozone (O3),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Summer 2021,2021-06-01T00:00:00.000,32.3,
1378,743713,386,Ozone (O3),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,30.9,
1379,742250,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2021,2021-06-01T00:00:00.000,9.0,
1380,743730,386,Ozone (O3),Mean,ppb,Borough,2.0,Brooklyn,Summer 2021,2021-06-01T00:00:00.000,30.5,
1381,742181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Summer 2021,2021-06-01T00:00:00.000,9.0,
1382,742178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Summer 2021,2021-06-01T00:00:00.000,8.6,
1383,742202,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,8.3,
1384,743694,386,Ozone (O3),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Summer 2021,2021-06-01T00:00:00.000,30.5,
1385,740948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Summer 2021,2021-06-01T00:00:00.000,13.2,
1386,743654,386,Ozone (O3),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01T00:00:00.000,30.3,
1387,741077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Summer 2021,2021-06-01T00:00:00.000,15.5,
1388,741053,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Summer 2021,2021-06-01T00:00:00.000,8.2,
1389,743672,386,Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2021,2021-06-01T00:00:00.000,30.4,
1390,743623,386,Ozone (O3),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Summer 2021,2021-06-01T00:00:00.000,29.6,
1391,743700,386,Ozone (O3),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Summer 2021,2021-06-01T00:00:00.000,28.3,
1392,743687,386,Ozone (O3),Mean,ppb,UHF42,502.0,Stapleton - St. George,Summer 2021,2021-06-01T00:00:00.000,29.1,
1393,743653,386,Ozone (O3),Mean,ppb,UHF34,501502.0,Northern SI,Summer 2021,2021-06-01T00:00:00.000,28.9,
1394,740939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2021,2021-06-01T00:00:00.000,10.8,
1395,740882,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Summer 2021,2021-06-01T00:00:00.000,11.5,
1396,742361,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Summer 2021,2021-06-01T00:00:00.000,8.0,
1397,743616,386,Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2021,2021-06-01T00:00:00.000,29.7,
1398,741098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410.0,Rockaways,Summer 2021,2021-06-01T00:00:00.000,4.9,
1399,743659,386,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2021,2021-06-01T00:00:00.000,31.5,
1400,742238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Summer 2021,2021-06-01T00:00:00.000,10.2,
1401,742424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2021,2021-06-01T00:00:00.000,8.7,
1402,743596,386,Ozone (O3),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2021,2021-06-01T00:00:00.000,31.4,
1403,742283,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,Summer 2021,2021-06-01T00:00:00.000,8.0,
1404,742247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Summer 2021,2021-06-01T00:00:00.000,9.1,
1405,742346,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,Summer 2021,2021-06-01T00:00:00.000,9.1,
1406,740936,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Summer 2021,2021-06-01T00:00:00.000,8.2,
1407,742331,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,9.2,
1408,740924,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2021,2021-06-01T00:00:00.000,10.8,
1409,743614,386,Ozone (O3),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2021,2021-06-01T00:00:00.000,30.4,
1410,741183,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2021,2021-01-01T00:00:00.000,14.7,
1411,742530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2021,2021-01-01T00:00:00.000,6.7,
1412,740982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2021,2021-01-01T00:00:00.000,18.6,
1413,742428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2021,2021-01-01T00:00:00.000,6.9,
1414,741027,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2021,2021-01-01T00:00:00.000,16.0,
1415,741276,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2021,2021-01-01T00:00:00.000,15.8,
1416,741048,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,Annual Average 2021,2021-01-01T00:00:00.000,16.7,
1417,742365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2021,2021-01-01T00:00:00.000,6.2,
1418,741300,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2021,2021-01-01T00:00:00.000,11.1,
1419,742494,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1420,740970,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2021,2021-01-01T00:00:00.000,21.3,
1421,741171,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2021,2021-01-01T00:00:00.000,18.1,
1422,742179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1423,740919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Annual Average 2021,2021-01-01T00:00:00.000,18.8,
1424,741018,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Annual Average 2021,2021-01-01T00:00:00.000,11.3,
1425,742359,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1426,741042,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,Annual Average 2021,2021-01-01T00:00:00.000,16.1,
1427,741252,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2021,2021-01-01T00:00:00.000,17.3,
1428,742488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2021,2021-01-01T00:00:00.000,6.7,
1429,740898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Annual Average 2021,2021-01-01T00:00:00.000,16.0,
1430,742416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2021,2021-01-01T00:00:00.000,7.0,
1431,741102,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2021,2021-01-01T00:00:00.000,21.8,
1432,741249,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2021,2021-01-01T00:00:00.000,14.3,
1433,741228,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Annual Average 2021,2021-01-01T00:00:00.000,16.4,
1434,740946,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2021,2021-01-01T00:00:00.000,19.0,
1435,742461,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1436,742425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1437,741210,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Annual Average 2021,2021-01-01T00:00:00.000,15.9,
1438,742446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1439,742314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2021,2021-01-01T00:00:00.000,7.0,
1440,742500,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1441,740955,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Annual Average 2021,2021-01-01T00:00:00.000,18.3,
1442,742350,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Annual Average 2021,2021-01-01T00:00:00.000,7.1,
1443,742410,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,2021-01-01T00:00:00.000,7.9,
1444,742506,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),Annual Average 2021,2021-01-01T00:00:00.000,6.4,
1445,742182,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2021,2021-01-01T00:00:00.000,7.0,
1446,741270,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2021,2021-01-01T00:00:00.000,15.7,
1447,741219,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2021,2021-01-01T00:00:00.000,17.5,
1448,740964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average 2021,2021-01-01T00:00:00.000,23.3,
1449,742368,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Annual Average 2021,2021-01-01T00:00:00.000,5.9,
1450,740883,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Annual Average 2021,2021-01-01T00:00:00.000,16.7,
1451,740973,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Annual Average 2021,2021-01-01T00:00:00.000,19.6,
1452,741147,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2021,2021-01-01T00:00:00.000,20.4,
1453,742389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1454,740889,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,Annual Average 2021,2021-01-01T00:00:00.000,15.5,
1455,742245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,Annual Average 2021,2021-01-01T00:00:00.000,7.6,
1456,741009,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Annual Average 2021,2021-01-01T00:00:00.000,15.7,
1457,742458,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1458,742545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1459,742512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1460,742221,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1461,742236,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2021,2021-01-01T00:00:00.000,8.2,
1462,740928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2021,2021-01-01T00:00:00.000,18.0,
1463,742329,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1464,741114,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Annual Average 2021,2021-01-01T00:00:00.000,14.8,
1465,741012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Annual Average 2021,2021-01-01T00:00:00.000,14.3,
1466,742335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2021,2021-01-01T00:00:00.000,6.9,
1467,742464,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1468,742386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2021,2021-01-01T00:00:00.000,6.1,
1469,742242,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Annual Average 2021,2021-01-01T00:00:00.000,7.8,
1470,742233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Annual Average 2021,2021-01-01T00:00:00.000,8.4,
1471,741243,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),Annual Average 2021,2021-01-01T00:00:00.000,16.7,
1472,740916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Annual Average 2021,2021-01-01T00:00:00.000,20.6,
1473,741081,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Annual Average 2021,2021-01-01T00:00:00.000,18.6,
1474,742185,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Annual Average 2021,2021-01-01T00:00:00.000,7.7,
1475,741039,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2021,2021-01-01T00:00:00.000,17.1,
1476,742170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1477,742467,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2021,2021-01-01T00:00:00.000,7.7,
1478,741006,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Annual Average 2021,2021-01-01T00:00:00.000,11.4,
1479,742266,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1480,741198,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2021,2021-01-01T00:00:00.000,20.7,
1481,742392,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1482,742362,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Annual Average 2021,2021-01-01T00:00:00.000,6.4,
1483,740991,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Annual Average 2021,2021-01-01T00:00:00.000,16.0,
1484,741246,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Annual Average 2021,2021-01-01T00:00:00.000,16.5,
1485,742290,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1486,742449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1487,741189,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2021,2021-01-01T00:00:00.000,15.4,
1488,742527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1489,742452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1490,741024,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Annual Average 2021,2021-01-01T00:00:00.000,16.0,
1491,741237,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),Annual Average 2021,2021-01-01T00:00:00.000,16.2,
1492,742302,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2021,2021-01-01T00:00:00.000,7.7,
1493,741138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),Annual Average 2021,2021-01-01T00:00:00.000,25.2,
1494,742443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1495,742539,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1496,741192,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2021,2021-01-01T00:00:00.000,16.3,
1497,742278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Annual Average 2021,2021-01-01T00:00:00.000,6.4,
1498,742524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2021,2021-01-01T00:00:00.000,7.6,
1499,741123,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,Annual Average 2021,2021-01-01T00:00:00.000,15.7,
1500,742401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2021,2021-01-01T00:00:00.000,7.6,
1501,741186,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2021,2021-01-01T00:00:00.000,16.6,
1502,741072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2021,2021-01-01T00:00:00.000,18.3,
1503,742347,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,Annual Average 2021,2021-01-01T00:00:00.000,7.2,
1504,741033,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,Annual Average 2021,2021-01-01T00:00:00.000,20.6,
1505,741204,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Annual Average 2021,2021-01-01T00:00:00.000,17.9,
1506,742356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1507,742239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2021,2021-01-01T00:00:00.000,8.2,
1508,741261,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2021,2021-01-01T00:00:00.000,17.5,
1509,742434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2021,2021-01-01T00:00:00.000,7.3,
1510,741003,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2021,2021-01-01T00:00:00.000,14.3,
1511,742551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1512,741156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Annual Average 2021,2021-01-01T00:00:00.000,18.3,
1513,742212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1514,741141,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,2021-01-01T00:00:00.000,22.1,
1515,741180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,2021-01-01T00:00:00.000,16.9,
1516,740934,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Annual Average 2021,2021-01-01T00:00:00.000,16.4,
1517,741132,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2021,2021-01-01T00:00:00.000,19.3,
1518,742197,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Annual Average 2021,2021-01-01T00:00:00.000,7.0,
1519,742215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2021,2021-01-01T00:00:00.000,7.2,
1520,741030,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2021,2021-01-01T00:00:00.000,16.0,
1521,742548,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2021,2021-01-01T00:00:00.000,6.2,
1522,742440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2021,2021-01-01T00:00:00.000,6.7,
1523,741069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Annual Average 2021,2021-01-01T00:00:00.000,18.2,
1524,742485,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2021,2021-01-01T00:00:00.000,7.0,
1525,741225,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2021,2021-01-01T00:00:00.000,16.4,
1526,742257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1527,742341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Annual Average 2021,2021-01-01T00:00:00.000,6.8,
1528,742509,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1529,741135,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2021,2021-01-01T00:00:00.000,22.3,
1530,740961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2021,2021-01-01T00:00:00.000,20.3,
1531,742167,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1532,740880,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Annual Average 2021,2021-01-01T00:00:00.000,16.5,
1533,741105,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Annual Average 2021,2021-01-01T00:00:00.000,22.6,
1534,742152,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1535,742380,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2021,2021-01-01T00:00:00.000,6.3,
1536,742311,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Annual Average 2021,2021-01-01T00:00:00.000,6.5,
1537,741174,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Annual Average 2021,2021-01-01T00:00:00.000,18.1,
1538,741222,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2021,2021-01-01T00:00:00.000,17.0,
1539,742308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2021,2021-01-01T00:00:00.000,6.6,
1540,741285,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2021,2021-01-01T00:00:00.000,15.1,
